node1,node2,weight
57,6625,0.292
57,4167,0.001
57,4164,0.518
57,5195,0.22
57,4005,0.184
57,323,0.519
57,321,0.278
57,3974,0.211
57,5800,0.167
57,5804,0.18
57,774,-0.02
57,2972,0.204
57,3057,0.116
57,6867,0.104
57,6863,-0.002
57,2331,0.216
57,3598,0.096
57,6133,0.266
57,2234,0.238
57,1769,0.155
57,1766,0.349
57,3577,-0.122
57,1144,0.268
57,668,0.236
57,1262,0.196
57,1261,0.193
57,662,0.118
57,4574,0.215
57,2525,0.223
57,2527,0.101
57,696,0.059
57,6003,0.101
57,2488,0.314666667
57,5106,0.168
57,2484,0.029333333
57,699,-0.015
57,2529,0.2155
57,2528,0.375
57,8,0.167
57,548,0.136
57,1460,-0.075
57,1463,0.334
57,1315,0.397
57,1314,0.449
57,5149,0.134
57,2469,0.211
57,2703,0.0975
57,122,0.2925
57,1829,0.053
57,5616,0.025
57,1820,0.607
57,1823,0.055
57,2799,0.051
57,2265,0.037
57,2797,0.09
57,1382,0.122
57,1383,0.138
57,3580,0.381
57,319,0.161
57,1921,0.276
57,1924,0.336
57,3271,0.126
57,1339,0.21
57,4121,0.269
57,3572,0.026
57,3,0.286
57,2661,0.049
57,360,0.242
57,1306,0.319
57,384,0.079
57,385,0.182
57,4057,0.052
57,783,0.198
57,5247,0.41
57,1722,0.372
57,1648,0.18
57,5975,0.231
57,3611,0.432
57,579,0.245
57,3613,0.353
57,3614,0.325
57,573,0.071
57,2292,0.059
57,577,0.076
57,863,0.127
57,3756,0.444
57,4633,0.291
57,61,0.165
57,2808,0.426
57,3003,0.117
57,67,0.286
57,68,-0.035
57,69,0.072
57,250,0.047
57,254,0.205
57,255,0.186
57,2201,0.24
57,5430,0.256
57,734,0.2
57,1032,0.2655
57,738,0.376
57,630,-0.022
57,1359,0.279
57,469,0.243
57,467,0.117
57,461,0.148
57,5026,0.233
57,1863,0.447
57,6525,0.149
57,6524,0.1
57,3724,0.205
57,6951,0.012
57,166,0.155
57,3722,0.064
57,163,0.086
57,4684,0.142
57,4933,-0.067
57,6299,0.251
57,3682,0.235
57,2891,-0.025
57,3686,0.286
57,2893,0.103
57,1455,0.37
57,1672,0.178
57,1452,0.101
57,2510,0.11
57,3868,0.188
57,4084,0.208
57,4086,0.211
57,5295,0.145
57,3864,0.556
57,2245,0.079
57,5055,0.36
57,1810,0.194333333
57,878,0.11
57,879,0.12
57,875,0.333
57,3732,0.419
57,4849,0.195
57,2039,0.194
57,3232,0.408
57,4153,0.252
57,3540,-0.119
57,3541,0.0705
57,4155,-0.015
57,1607,0.256
57,1970,0.589
57,355,0.279
57,430,0.265
57,3985,0.302
57,3983,0.211
57,760,0.02
57,2323,0.374
57,5270,0.265
57,2326,0.359
57,287,0.275
57,286,0.1615
57,3763,0.22
57,1090,0.3895
57,3765,0.067
57,4336,0.134
57,2297,0.203
57,671,0.15
57,1153,0.465
57,4560,0.252
57,3648,0.091
57,269,0.348
57,2499,0.316
57,60,0.11
57,2552,0.197
57,6015,0.339
57,6017,0.17
57,258,0.136
57,4644,-0.011
57,1449,0.206
57,2258,0.185
57,1413,0.253
57,2778,0.112
57,3168,-0.033
57,2770,0.321
57,2771,0.389
57,980,0.086
57,2773,0.375
57,5154,0.221
57,2776,0.399
57,115,0.023
57,2198,0.145
57,6455,0.185
57,110,0.18
57,2199,0.2
57,4200,0.431
57,2785,0.126
57,6265,0.329
57,378,0.021
57,1852,0.138
57,5567,0.207
57,5560,0.243
57,1855,0.476
57,4411,0.296
57,428,0.355
57,1396,0.152
57,4964,-0.314
57,6300,0.17
57,2075,0.164
57,309,0.1075
57,2607,0.194
57,2600,0.451
57,2601,0.148
57,2603,0.5
57,300,0.031
57,3260,0.132
57,1937,0.394
57,5129,0.242
57,4293,0.077
57,2676,0.125
57,2923,0.194
57,3056,0.243
57,5239,0.161
57,3216,0.186
57,1733,0.117
57,2815,0.132
57,3602,0.062
57,3606,0.062
57,1594,0.195
57,1597,0.095
57,2180,0.27
57,984,0.192
57,3078,0.125
57,225,0.274
57,224,0.186
57,221,0.065
57,3375,0.236
57,3374,0.32
57,722,0.118
57,720,0.308
57,1740,0.172
57,6695,-0.014
57,605,0.448
57,155,0.165
57,159,0.148
57,1539,0.043
57,3739,-0.054
57,1891,0.198
57,2136,0.198
57,4697,-0.06
57,3105,0.103
57,954,0.181
57,6028,-0.061
57,1445,0.153
57,5934,0.169
57,1115,0.272
57,1296,0.202
57,2502,0.271
57,2501,-0.024
57,5289,0.074
57,2726,0.278
57,2724,0.103
57,5731,0.178
57,487,0.211
57,485,0.259
57,1354,0.344
57,482,0.242
57,692,0.0155
57,3420,0.068
57,6465,0.032
57,473,0.309
57,470,0.167
57,4995,0.0935
57,3193,0.11
57,1361,0.001
57,4856,0.219
57,4582,-0.026
56,585,0.375
56,720,0.08
56,719,-0.066
56,1154,-0.266
56,758,0.106
56,43,0.21
56,712,0.098
56,1,0.174
56,238,0.068
56,72,0.223
56,7,0.299
56,487,0.333
56,8,0.333
56,100,0.403
56,294,0.31
51,27,0.398
51,2849,0.174
51,3682,0.124
51,1196,0.492
51,1,0.118
51,1243,0.188
51,5,0.033
51,234,0.225
50,151,0.074
50,195,0.085
50,310,0.112
50,271,0.145
50,239,0.367
50,100,0.375
50,399,0.339
50,87,0.385
50,322,0.163
50,26,-0.025
50,92,0.08
50,834,0.186
50,640,0.215
50,1,0.217
50,2,0.079
50,4,0.283
50,7,0.059
50,8,0.147
50,425,0.161
50,424,0.06
50,144,0.095
50,544,0.063
50,719,0.143
50,303,0.302
50,712,0.34
50,122,0.047
50,265,0.367
50,487,0.184
50,166,-0.0255
50,484,0.027
50,483,0.128
50,294,0.481
50,480,0.208
50,1022,0.047
50,864,0.213
50,415,0.323
50,720,0.064
50,434,0.154
50,515,0.677
53,1,0.348
53,485,0.194
53,484,0.185
2997,4585,0.16
2997,783,0.261
2997,862,0.247
2997,1214,0.341
2997,2184,0.137
55,1,0.412
9020,8066,0.483
2991,2323,0.007
2991,586,0.712
2991,1943,0.569
2992,1788,-0.008
2992,1305,-0.053
2992,42,0.143
2992,1214,0.392
2992,1308,-0.047
2993,1305,-0.206
2993,1214,0.613
2994,1214,0.111
2995,1214,0.083
2996,3891,0.367
2996,1214,0.298
52,1,0.402
52,415,0.54
52,234,0.067
52,166,0.409
52,483,0.473
52,87,0.376
52,361,0.054
2160,2330,-0.332
2160,155,0.115
2160,3077,0.216
2160,1720,0.283
2160,519,-0.183
2160,274,-0.264
2160,2646,0.057
2160,3630,0.492
2160,1453,0.038
2160,68,0.13
536,92,0.039
536,337,-0.021
536,1357,0.552
536,526,0.241
536,3415,1
536,4859,-0.178
536,2166,-0.028
429,2903,0.493
429,2928,-0.025
429,2659,0.116
429,1141,0.071
429,155,0.07
429,2458,0.072
429,741,0.398
429,195,0.171
429,451,0.216
429,453,0.3
429,984,0.516
429,1202,-0.222
429,2808,0.061
429,3143,0.103
429,1487,0.267
429,3168,0.33
429,69,0.108
429,250,0.239
429,797,0.103
429,172,0.069
429,594,-0.276
429,854,0.086
429,2666,-0.223
429,26,0.029
429,1836,0.11
429,21,0.401
429,971,-0.075
429,2484,-0.005
429,42,0.09
429,1445,0.184
429,1584,-0.237
429,656,0.047
429,1870,-0.149
429,2509,0.094
429,2661,0.354
429,2815,0.379
429,8,0.014
429,255,-0.043
429,425,0.444
429,424,-0.141
429,1012,0.126
429,4960,-0.145
429,2442,0.004
429,2785,-0.104
429,2606,0.419
429,1091,0.204
429,339,-0.019
429,2603,0.126
429,3541,0.147
429,2166,0.0845
429,1597,0.207
429,385,-0.151
429,265,0.283
429,164,0.066
429,3108,0.064
429,485,0.16
429,1884,0.219
429,95,0.173
429,3394,0.024
429,376,0.2865
429,3466,-0.268
429,1992,0.008
429,843,0.301
429,2488,0.224
429,1726,0.056
429,960,0.151
429,2492,0.2335
429,2265,-0.023
429,1720,-0.058
429,1367,0.088
429,2026,0.04
429,1453,0.006
429,2194,0.048
429,294,-0.278
429,180,0.277
429,2136,-0.126
429,125,0.091
428,319,0.723
428,1144,0.198
428,5028,-0.002
428,5018,0.247
428,3497,-0.277
428,4323,0.839
428,336,0.2
428,287,0.351
428,455,0.087
428,4633,0.023
428,3078,0.149
428,2163,0.114
428,57,0.127
428,1908,0.262
428,3672,0.623
428,80,0.474
428,251,1
428,5132,0.033
428,950,0.02
428,5130,0.323
428,3232,0.111
428,5275,-0.115
428,2204,0.223
428,4162,0.172
428,6285,0.252
428,3577,0.053
428,4274,1
428,2079,0.005
428,3344,0.063
428,4906,0.1665
428,1445,-0.026
428,181,0.574
428,1115,-0.03
428,4849,0.474
428,3850,-0.166
428,3978,0.423
428,4353,0.113
428,425,0.381
428,197,0.492
428,2242,0.316
428,734,0.056
428,5723,0.042
428,3601,0.104
428,2724,0.028
428,5063,0.145
428,5239,0.392
428,2537,0.595
428,3767,0.462
428,758,0.109
428,4256,0.355
428,1491,0.344
428,5737,0.153
428,124,0.268
428,265,0.092
428,2184,0.012
428,6158,0.013
428,6090,-0.093
428,3884,0.105
428,5106,0.222
428,6696,-0.09
428,5481,0.706
428,5411,0.54
428,3541,0.211
428,903,0.315
428,2179,0.055
428,2335,0.17
428,6299,0.623
428,692,0.384
428,6114,0.355
428,1010,0.012
428,5575,-0.127
428,16,0.405
428,4291,0.092
428,6111,0.647
428,2076,0.315
428,863,0.294
428,5934,0.088
428,4995,0.487
428,5451,0.375
428,1667,-0.096
428,4536,0.224
428,3763,0.344
428,910,0.238
428,2484,0.143
428,6035,0.083
1399,7444,0.06
1399,2130,0.302
1399,7305,0.15
1399,5399,-0.045
1399,2985,0.285
1399,3856,0.25
1399,7199,0.143
1399,8329,0.139
1399,8760,0.326
1399,1396,1
1399,9213,-0.063
1399,7822,0.289
1399,7014,0.227
1399,1413,0.492
1399,7508,0.36
1399,5848,0.615
1399,165,0.049
1399,4773,0.351
1398,30,0.651
1398,1779,0.804
1398,1110,0.339
1398,1492,0.467
1398,1396,0.506
1398,548,0.282
1398,250,0.307
1397,1396,0.178
420,415,0.3
1395,605,0.069
1395,741,0.237
1395,1306,0.267
1395,3711,0.206
1395,2458,0.028
1395,1213,-0.092
1395,3750,0.463
1395,2923,0.268
1395,2925,0.266
1395,319,0.219
1395,5368,0.215
1395,258,-0.006
1395,111,-0.008
1395,1988,0.156
1395,3737,0.14
1395,5764,0.597
1395,5358,0.159
1395,594,0.055
1395,3386,0.346
1395,4518,-0.142
1395,1817,0.182
1395,971,-0.129
1395,1943,0.367
1395,2224,0.193
1395,5984,0.242
1395,4007,0.42
1395,526,0.782
1395,6067,0.219
1395,734,1
1395,2509,-0.122
1395,6020,0.209
1395,2510,0.459
1395,427,0.42
1395,2012,0.57
1395,1094,0.035
1395,309,0.291
1395,4096,0.211
1395,1232,0.025
1395,4274,0.767
1395,2297,-0.054
1395,3482,0.72
1395,1274,0.1905
1395,2931,0.434
1395,4032,0.09
1395,2187,-0.105
1395,125,0.043
1395,3056,-0.039
1395,3286,0.19
1395,1913,-0.021
1395,482,0.128
1395,7869,-0.022
1395,4230,0.714
1395,6796,0.209
1395,5345,0.556
1395,861,0.744
1395,2230,0.31
1395,2314,-0.4
1395,1949,0.11
1395,3691,0.087
1395,1823,-0.018
1395,1622,-0.16
1395,1472,0.118
1395,2149,0.744
1395,5451,0.492
1395,2194,0.058
1395,5916,0.2
1395,1663,0.275
1395,4164,0.576
1395,430,0.097
1395,4113,-0.213
1394,1349,0.782
1394,339,0.163
1394,980,0.006
1394,453,0.135
1394,1194,0.267
1394,1458,0.314
1394,111,0.084
1394,1486,0.217
1394,2201,0.697
1394,975,0.296
1394,1855,0.131
1394,1963,-0.023
1394,525,0.32
1394,7,0.067
1394,281,0.333
1394,188,0.225
1394,1782,0.492
1394,2408,0.726
1394,2012,0.186
1394,2542,0.186
1394,2541,0.474
1394,1153,1
1394,460,0.278
1394,122,0.024
1394,1862,0.172
1394,2187,0.254
1394,1763,0.308
1394,1499,0.688
1394,548,0.487
1394,104,1
1394,2330,0.213
1394,274,0.853
1394,949,0.75
1394,1842,-0.167
1394,1978,0.425
1394,53,0.47
1394,519,0.315
1394,2414,0.275
1394,1360,0.375
1394,1819,0.142
1394,821,0.744
1394,1385,0.385
1394,430,-0.163
425,271,0.132
425,5,0.084
425,515,0.452
424,1269,0.024
424,485,0.265
424,720,0.095
424,671,0.273
424,954,0.284
424,407,0.351
424,415,0.121
424,124,0.137
424,4,0.086
424,265,0.301
424,238,-0.124
424,294,0.434
424,92,0.789
424,2695,0.132
427,1305,0.231
427,1269,0.175
427,2923,0.655
427,455,0.085
427,2632,0.63
427,3415,0.035
427,1909,0.289
427,3736,0.324
427,4041,0.071
427,2484,0.15
427,1988,0.259
427,346,0.184
427,813,0.078
427,425,0.333
427,1390,0.088
427,2648,0.154
427,2709,0.28
427,1357,0.231
427,3874,0.298
427,3930,0.063
427,2931,0.352
427,3286,0.05
427,1769,0.019
427,2023,0.13
427,1413,0.265
427,2510,0.265
1390,2542,0.069
1390,2588,0.256
1390,430,0.267
1390,260,0.265
1390,1451,0.179
1390,1396,0.181
1390,1413,0.259
1390,95,0.147
1390,482,0.383
1390,1539,-0.077
854,594,-0.264
854,1782,0.492
854,453,0.054
854,1202,0.259
854,275,0.365
854,69,0.324
854,2132,0.099
854,1733,0.075
854,1778,-0.141
854,2393,-0.072
854,525,0.454
854,1507,0.645
854,1032,-0.114
854,548,0.579
854,2408,-0.009
854,501,0.624
854,752,-0.128
854,1359,0.545
854,1798,0.34
854,300,-0.098
854,1597,0.214
854,487,-0.059
854,484,0.647
854,1042,-0.212
854,1535,0.194
854,1012,0.088
854,1385,0.133
854,2265,0.492
854,1458,0.401
854,2484,0.059
855,1278,0.195
855,1738,0.326
855,484,0.31
855,21,0.428
855,773,-0.097
855,300,-0.164
855,1779,0.221
855,1535,0.19
855,662,0.468
855,1110,0.347
855,122,0.275
855,110,0.313
855,548,0.225
855,1570,-0.106
855,1597,-0.013
855,1390,0.428
855,430,0.428
855,1699,0.275
3450,741,0.42
3450,4211,-0.024
3450,3960,0.583
3450,208,0.125
3450,2529,-0.187
3450,463,0.038
3450,3739,0.562
3450,2111,-0.11
3450,1913,0.05
3451,2529,-0.146
3456,5175,0.286
3456,6968,0.4
3456,8155,0.216
3456,7951,0.286
3456,5097,0.508
3456,6007,0.111
3456,9288,0.037
3456,7614,0.132
3456,6009,0.286
3456,280,0.286
3456,9062,0.262
3456,6998,0.21
3456,9277,0.237
3456,8438,0.286
3456,8630,0.132
3456,6152,0.286
3456,7318,1
3456,5375,0.286
3456,3949,0.119
3456,8609,0.355
3456,6985,0.231
3456,6981,1
3456,7874,0.262
3456,8681,0.286
3456,5601,0.085
3456,8687,0.286
3456,6700,0.084
3456,7971,0.064
3456,9303,0.16
3456,5258,0.25
3456,6664,0.221
3456,6665,0.286
3456,1399,0.219
3456,3581,0.286
3456,8207,0.221
3456,8757,0.022
3456,8752,0.349
3456,5778,-0.298
3456,1931,0.286
3456,240,-0.066
3456,3269,0.286
3456,5812,0.329
3456,8693,0.286
3456,7273,0.229
3456,1240,-0.129
3456,8724,0.291
3456,7428,0.286
3456,3596,0.179
3456,3806,0.271
3456,8742,0.058
3456,7857,0.175
3456,4107,0.286
3456,7790,0.295
3456,9321,0.082
3456,3212,0.2035
3456,3455,-0.074
3456,7265,0.174
3456,7155,0.058
3456,8377,0.286
3456,8379,0.139
3456,7487,-0.003
3456,7847,0.265
3456,7648,0.198
3456,7489,-0.221
3456,393,0.286
3456,3204,0.004
3456,1626,0.192
3456,6699,0.136
3456,1517,0.178
3456,8830,0.286
3456,9340,0.286
3456,8173,0.116
3456,9109,0.114
3456,8369,0.286
3456,5211,0.077
3456,5213,-0.124
3456,7172,0.326
3456,5352,0.213
3456,5194,0.286
3456,7777,0.455
3456,6972,0.002
3456,9212,-0.227
3456,4461,0.286
3456,8993,0.07
3456,3331,-0.062
3456,3222,0.623
3456,7469,0.38
3456,8761,0.286
3456,8852,0.42
3457,4988,-0.01
3457,2891,0.242
3457,4764,-0.026
3457,1908,0.318
3457,1880,0.132
852,25,0.592
852,484,0.18
853,585,0.338
853,50,0.289
853,29,0.007
853,322,0.431
853,124,0.052
853,239,0.165
853,265,0.303
853,484,0.583
853,547,0.235
1425,455,0.172
3474,2492,-0.127
8258,8256,0.061
4714,1913,0.158
4714,4703,-0.108
4714,3160,0.149
4715,8160,-0.189
4715,7078,0.072
4715,2718,0.077
4715,7229,-0.132
4715,3799,0.119
4715,1913,0.011
4715,2879,0.434
2332,1763,0.101
2333,1763,0.11
4710,2488,-0.051
4710,4960,-0.367
4711,605,0.052
4712,3658,-0.355
5475,863,0.227
5475,2075,0.859
6699,6964,0.421
6699,4304,0.519
6699,2718,-0.347
6699,8155,0.0135
6699,8259,-0.043
6699,8306,0.156
6699,7457,-0.123
6699,6004,-0.087
6699,7304,0.087
6699,9202,0.176
6699,7696,-0.03
6699,8677,0.487
6699,8149,-0.247
6699,5064,0.204
6699,678,-0.026
6699,6912,-0.118
6699,7129,0.574
6699,4679,0.351
6699,7444,0.277
6699,7255,0.031
6699,5262,0.365
6699,7310,0.163
6699,5307,0.1475
6699,929,-0.25
6699,2063,0.294
6699,6409,0.458
6699,8033,-0.044
6699,8528,-0.191
6699,7131,0.533
6699,5539,-0.289
6699,7630,-0.059
6699,6664,0.42
6699,5846,-0.583
6699,5840,-0.259
6699,5961,0.351
6699,8040,-0.359
6699,4197,0.623
6699,8204,0.371
6699,8205,-0.255
6699,9158,-0.247
6699,8129,0.186
6699,8350,-0.235
6699,4357,0.028
6699,7780,-0.375
6699,7273,1
6699,8954,0.263
6699,4298,-0.218
6699,7377,-0.16
6699,1439,0.275
6699,7421,0.196
6699,1539,1
6699,3610,-0.185
6699,8199,-0.223
6699,8508,-0.042
6699,8059,-0.004
6699,8112,-0.012
6699,257,1
6699,2203,-0.007
6699,6287,-0.083
6699,4533,0.351
6699,7411,-0.187
6699,8598,-0.423
6699,5789,-0.276
6699,6365,-0.014
6699,8107,0.277
6699,7642,0.052
6699,7357,-0.098
6699,8476,-0.173
6699,1620,0.083
6699,5714,-0.583
6699,6698,-0.103
6699,7932,-0.171
6699,8177,-0.315
6699,1899,-0.026
6699,7179,0.111
6699,7078,0.144
6699,7322,-0.583
6699,6346,-0.08
6699,4596,0.492
6699,3976,-0.188
6699,2648,-0.114
6699,9213,-0.328
6699,9210,-0.171
6699,8241,-0.412
6699,7181,-0.31
6699,2531,0.204
6699,6034,0.195
7231,7227,0.145
6692,5572,0.408
6690,3233,0.455
6697,7370,0.173
6697,7115,0.305
6697,7810,0.224
6697,9183,-0.047
6697,7678,-0.154
6697,6700,0.06
6697,3792,0.028
6697,8364,0.203
6697,7457,0.009
6697,4806,0.496
6697,7240,0.213
6697,6287,0.177
6697,4533,0.162
6697,5845,-0.123
6697,7198,0.13
6697,4773,0.485
6697,7297,0.245
6697,8392,-0.076
6697,7642,-0.059
6697,6800,0.659
6697,8023,0.119
6697,8020,0.095
6697,8027,-0.009
6697,8189,0.102
6697,4065,0.0055
6697,6698,0.075
6697,7026,0.285
2439,1594,0.068
2438,1594,0.367
2433,376,0.474
2432,2778,-0.006
2432,4364,0.28
2432,3590,-0.016
2432,4182,-0.293
2432,863,0.73
2432,332,0.3
2432,3144,0.574
2432,4820,0.752
2432,4020,0.1305
2432,7878,0.73
2432,6174,0.262
2432,3160,0.416
2432,4283,0.213
2432,2527,0.497
2432,2204,0.051
2432,2326,0.266
2432,7322,0.302
2432,3840,0.2905
2432,4727,0.462
2432,4146,0.592
2432,2529,0.256
2432,7263,0.242
2432,429,0.018
2432,183,-0.157
2432,1254,0.032
2432,7983,0.05
2432,3976,0.302
2432,4844,0.231
2432,1449,0.378
2432,309,-0.047
2432,2606,0.499
2432,5060,0.4
2432,140,0.032
2432,8206,-0.087
2432,376,0.094
2432,3357,0.089
2432,8556,0.205
2432,2893,0.001
2432,2547,0.167
2432,1913,-0.383
2432,7005,0.275
2432,161,0.326
2432,3700,0.163
2432,2331,0.147
2432,2166,0.374
2432,7317,0.236
2432,6110,0.574
2432,2234,0.12
2432,1809,0.294
2432,2048,0.189
2432,4080,0.173
2432,4585,-0.014
2432,2531,0.217
2432,1740,0.011
2432,2484,-0.227
2432,3198,0.531
2431,2928,0.787
2431,155,0.649
2431,2906,0.127
2431,1305,0.172
2431,1122,0.552
2431,986,0.286
2431,1106,0.787
2431,3149,0.026
2431,2806,0.787
2431,1091,0.42
2431,2785,0.787
2431,3475,0.202
2431,1589,0.787
2431,1836,-0.315
2431,2488,0.787
2431,2888,0.787
2431,839,0.787
2431,1257,0.787
2431,14,0.787
2431,188,0.206
2431,309,0.787
2431,2607,0.381
2431,2601,0.787
2431,895,0.815
2431,2469,0.688
2431,3523,-0.261
2431,2839,0.712
2431,3338,0.42
2431,3541,0.787
2431,3207,0.051
2431,3019,-0.201
2431,3029,0.787
2431,3243,0.425
2431,1970,0.787
2431,1418,0.244
2431,1367,0.252
2431,722,0.787
2431,2484,0.787
2431,376,0.341
2436,376,0.138
2435,376,-0.078
2434,741,0.231
2434,2613,0.225
2434,2591,0.151
2434,309,0.289
2434,159,0.545
2434,2844,0.225
2434,2703,0.143
2434,3718,0.279
2434,2633,0.322
2434,3530,0.07
2434,2808,0.037
2434,3415,0.204
2434,1487,0.123
2434,867,0.391
2434,3040,0.47
2434,3670,0.6
2434,3123,0.244
2434,2323,0.206
2434,1711,0.283
2434,1884,0.451
2434,2488,0.311
2434,3028,0.26
2434,3574,0.234
2434,2603,0.231
2434,979,0.121
2434,2666,0.188
2434,180,0.408
2434,2799,0.231
2434,3852,0.73
2434,918,0.407
2434,6,0.391
2434,3014,0.301
2434,1018,0.444
2434,285,0.3
2434,286,0.42
2434,4025,0.423
2434,2605,0.149
2434,202,0.304
2434,2626,0.333
2434,1232,0.332
2434,2625,0.124
2434,1270,0.28
2434,4279,0.092
2434,1453,0.123
2434,2767,0.285
2434,2646,0.02
2434,2843,0.286
2434,1937,0.237
2434,1358,0.169
2434,3077,0.381
2434,2972,0.323
2434,1913,0.095
2434,224,0.203
2434,3175,0.556
2434,94,0.309
2434,3722,0.496
2434,220,0.521
2434,722,0.679
2434,1622,0.345
2434,967,0.187
2434,1704,0.424
2434,878,0.518
2434,2768,0.063
2434,2577,0.341
2434,2992,0.67
2434,3011,0.359
2434,2891,0.336
2434,1820,0.31
2434,1809,0.32
2434,2026,0.053
2434,3143,0.355
2434,2600,0.371
2434,106,0.267
2434,1452,0.071
2434,2676,0.312
2434,1230,0.053
2434,1766,0.662
2434,2318,0.337
2434,376,0.1045
7838,5060,0.215
7839,5060,0.121
7839,7129,0.017
7830,7085,0.467
7831,7085,0.667
7832,7085,0.851
7833,7085,0.744
7834,7085,-0.082
7835,5013,0.498
7835,6964,0.33
7835,8179,-0.272
7835,7875,0.321
7835,7265,0.393
7835,7264,0.516
7835,7696,-0.231
7835,7983,0.159
7835,3871,0.455
7835,6958,0.33
7835,7642,0.181
7835,3150,0.169
7835,4355,0.515
7835,5539,0.53
7835,4429,0.153
7835,6422,0.562
7835,5447,0.451
7835,8285,0.211
7835,8761,0.482
7835,721,0.07
7835,8853,0.476
7835,5812,0.606
7836,5060,0.47
7837,5060,0.5
6341,2771,0.172
6340,2771,0.188
6343,6111,-0.086
6343,5884,0.167
3470,3610,0.451
3470,3590,0.1095
3470,4323,0.375
3470,4182,0.369
3470,333,0.126
3470,4633,0.425
3470,3770,0.44
3470,3295,0.268
3470,80,0.374
3470,269,-0.127
3470,3216,0.431
3470,2054,0.577
3470,5311,0.238
3470,3347,0.506
3470,1856,0.434
3470,428,0.369
3470,1578,0.037
3470,910,0.042
3470,2606,0.398
3470,3598,0.375
3470,5386,0.403
3470,2852,0.289
3470,5548,0.229
3470,4256,0.804
3470,5930,0.137
3470,3700,0.26
3470,5514,-0.014
3470,4536,0.767
3470,3541,0.31
3470,4155,-0.115
3470,3683,0.481
3470,57,0.197
3470,725,1
3470,4858,0.149
3470,3458,0.145
6345,4342,0.015
6345,333,0.11
6344,333,0.092
6347,4483,0.05
6346,4080,0.247
6346,7213,0.242
6346,3774,0.176
6346,8239,-0.009
6346,8607,0.288
6346,333,0.441
6346,1899,0.204
6346,257,0.255
6346,6954,0.256
6346,7490,0.179
6346,7593,-0.182
6346,6008,0.73
6346,6201,0.266
6346,6363,0.076
6346,6069,0.146
6346,5064,-0.078
6346,3486,0.236
6346,7044,-0.004
6346,1620,0.046
6346,4113,0.038
6346,4468,0.107
6346,8146,-0.608
6346,7489,-0.162
6346,8086,0.234
6346,1040,0.024
6346,7085,-0.297
6346,6774,-0.067
6346,5984,0.143
6346,297,0.37
6346,3987,0.028
6346,6695,0.438
6349,32,0.205
6349,3541,-0.135
6348,217,0.524
3471,1306,0.095
3471,4083,0.168
3471,4086,-0.086
3471,2770,0.286
3471,3598,0.024
3471,3959,-0.024
3471,1910,0.289
3471,133,0.186
3471,592,-0.054
3471,2829,0.134
3471,4634,-0.044
3471,2092,0.211
3471,3162,-0.024
3471,3652,-0.219
3471,3675,-0.068
3471,1949,-0.037
3471,3572,-0.065
3471,183,0.286
3471,1445,-0.09
3471,1032,-0.091
3471,2111,-0.019
3471,3891,-0.135
3471,910,0.147
3471,427,-0.044
3471,2606,-0.129
3471,2768,-0.146
3471,3661,0.242
3471,140,0.151
3471,947,0.232
3471,208,0.605
3471,1274,0.111
3471,3839,0.211
3471,2703,-0.056
3471,4507,0.029
3471,3709,-0.364
3471,4798,-0.049
3471,3933,-0.172
3471,1935,-0.235
3471,2954,0.133
3471,3286,0.355
3471,1913,-0.099
3471,220,0.108
3471,4061,0.211
3471,3501,-0.025
3471,1648,-0.12
3471,2893,-0.176
3471,259,-0.02
3471,4978,-0.021
3471,352,0.215
3471,2023,-0.026
3471,2510,0.406
3471,4489,-0.274
3471,2163,0.039
3471,3983,0.491
9350,9342,0.583
9350,9538,0.574
9350,9351,0.282
9350,9638,0.001
9350,6124,0.113
9350,9650,0.375
9350,9651,0.747
9350,9656,0.149
9350,9631,0.579
9350,6163,0.73
9350,9633,0.737
9350,9636,0.324
9350,9465,0.137
9350,9383,0.5
9350,9626,0.766
9350,9560,0.129
9350,7558,0.075
9350,9407,0.483
9350,915,0.836
9350,9420,0.296
9350,9544,0.133
9350,8652,0.525
9350,8619,0.351
9350,9508,0.212
9350,9607,0.065
9350,2919,0.085
9350,9526,0.226
9350,6150,0.154
9350,9648,0.239
9350,7841,0.012
9350,9640,0.855
9350,9643,0.337
9350,9642,0.131
9350,9559,0.344
9350,1419,0.212
9356,9616,0.067
9356,6983,0.396
9356,9244,0.565
9356,9361,0.556
9356,5131,0.018
9356,7269,0.275
9356,7729,1
9356,4417,-0.137
9356,6641,0.13
9356,9282,0.692
9356,9564,1
9356,3160,0.054
9356,8840,0.247
9356,8714,0.26
9356,9423,0.576
9356,9565,0.524
9356,9370,0.514
9356,6648,0.334
9356,5622,0.75
9356,2040,0.063
9356,7560,0.73
9356,6655,0.359
9356,1184,0.75
9356,9514,0.848
9356,9413,0.75
9356,3513,0.306
9356,8643,0.651
9355,9564,0.117
9355,9375,0.082
9355,9282,0.112
9354,9351,-0.223
9354,8511,0.091
9354,9455,0.003
9354,9574,-0.147
9354,6979,0.129
9354,9581,0.363
9354,7987,0.313
9354,1913,0.197
9354,7784,1
9354,8656,-0.095
9609,3160,-0.089
9608,9607,0.73
9358,9282,1
3783,3590,0.172
3783,6015,0.481
3783,3930,0.262
3783,4906,0.098
3783,238,0.013
3783,243,0.245
3783,2005,0.061
3783,1915,0.474
8998,8997,0.167
3786,2778,0.387
3786,4061,0.091
3786,4736,0.092
3786,1091,-0.085
3786,885,0.065
3786,3691,0.167
3786,3501,0.024
3786,460,0.012
